"Find companies","Name","Description","Primary Industry","Size","Type","Location","Country","Domain","LinkedIn URL","Update People Search (Find people Table) - 2026-02-13T07:37:40.083Z"
,"Faculty of Geosciences (Utrecht University)","The Faculty of Geosciences of Utrecht University has the ambition to be a global trailblazer in education and research with regard to our Earth system and sustainability, from the local to the global scale.

We study the Earth: from the Earth's core to its surface, including man's spatial and material utilisation of the Earth – always with a focus on sustainability and innovation. 

Our unique combination of expertise in both natural and social sciences in a single faculty will enable us to achieve our ambitions.","Higher Education","501-1,000 employees","Educational","Utrecht, Utrecht","Netherlands","uu.nl","https://www.linkedin.com/company/faculty-of-geosciences-utrecht-university",
,"Cardiologie Centra Nederland","Cardiologie Centra Nederland (CCN) is een organisatie van zelfstandige behandelcentra voor cardiologische zorg waar patiënten met hart- en vaatziekten en verwijzers meteen terecht kunnen. 

We staan voor de beste innovatieve en persoonlijke cardiovasculaire zorg met optimale service en persoonlijke begeleiding.

In Nederland zijn momenteel 12 vestigingen te vinden:
Almere - Amsterdam AMC - Amsterdam Geervliet - Amsterdam West - Amsterdam Zuid - Blaricum - Hoogvliet - Utrecht - Voorschoten - IJmuiden - Middelburg - Dokkum

De patiënt kan na verwijzing van de huisarts al binnen 24 uur bij ons terecht. Alle nodige onderzoeken vinden diezelfde dag binnen 2 uur plaats door uiterst bekwame cardiologen en specialisten. Aan het einde van de onderzoeken bespreekt de cardioloog de diagnose met de patiënt en stelt eventueel een behandelplan op. Ook de verwijzer krijgt dezelfde dag terugkoppeling.

Binnen CCN is voor ieder deelspecialisme binnen de cardiologie een cardioloog beschikbaar. Daarnaast zijn onze cardiologen actief bezig met de preventie van hart- en vaatziekten.

Wat bieden wij?
- Totaal concept: onderzoeken, diagnostiek en behandeling
- Samenwerking met gerenommeerde ziekenhuizen
- 24/7 bereikbaar voor patiënten en verwijzers
- Persoonlijke zorg
- Verzekerde zorg (contracten met alle zorgverzekeraars)","Hospitals and Health Care","201-500 employees","Privately Held","Utrecht, Utrecht","Netherlands","cardiologiecentra.nl","https://www.linkedin.com/company/cardiologie-centra-nederland",
,"Topaz","Met ruim 50 jaar ervaring in de zorg is Topaz uitgegroeid tot een toonaangevende organisatie in de regio Leiden en Duin- en Bollenstreek met 5 woonzorgcentra, 3 verpleeg- en behandelcentra en een revalidatie- en zorghotel. Met onze gespecialiseerde zorg kunnen onze cliënten hun leven zo lang mogelijk leiden zoals zij dat willen. In hun eigen huis of in een Topaz-locatie.

Bij Topaz werken we volgens de nieuwste inzichten. We zoeken voortdurend naar innovatieve oplossingen voor de best mogelijke zorg, verpleging en behandeling.

Onze visie is: wij bieden cliënten een vertrouwde omgeving met kwalitatief hoogwaardige en liefdevolle zorg, persoonlijke ontmoetingen en betekenisvolle ervaringen, die kleur geven aan het leven met hun naasten. 

De missie van Topaz luidt: 'Waarde-vol leven met Topzorg'. Zorg en behandeling zijn op topniveau geregeld, maar op de achtergrond, zodat mensen zolang mogelijk hun eigen leven kunnen leiden, betekenisvol kunnen zijn voor hun omgeving en waardering vinden.","Hospitals and Health Care","1,001-5,000 employees","Non Profit","Leiden, Zuid-Holland","Netherlands","werkenbijtopaz.nl","https://www.linkedin.com/company/topaz",
,"Atlant","Atlant is één van de grotere werkgevers op het gebied van verpleging en verzorging in de regio Apeldoorn en Beekbergen. Er werken ruim 1100 medewerkers, waarvan 120 medewerkers een BBL opleiding volgen. Daarnaast hebben we stagiairs van verschillende opleidingen aan het werk. Elke medewerker en leerling draagt op zijn eigen plek en op zijn persoonlijke, unieke manier bij aan de goede zorg die wij onze cliënten willen bieden.

Aandacht en respect
De medewerkers van Atlant zijn deskundig en betrokken en hebben veel eigen verantwoordelijkheid. Als Atlant zijn we blij met hun inzet en erkennen we dat juist die inzet de kracht van onze organisatie is.

Daarom investeren we veel in de onderlinge samenwerking en opleidingen. Er is aandacht voor elkaar. Ruimte geven en waardering uitspreken horen daarbij. Medewerkers hebben recht op een werksfeer waarin zij zich ten volle kunnen ontplooien. Dat vraagt om een lerende organisatie. Lerend in de zin van: er mogen ook fouten worden gemaakt. Je wordt als medewerker niet voortdurend geconfronteerd met je eventuele tekortkomingen. Er wordt juist gebruik gemaakt van je sterke kanten.

Film Atlant
Kijk de film over de geschiedenis van Atlant via: https://www.atlant.nl/over-atlant/film/","Hospitals and Health Care","1,001-5,000 employees","Non Profit","Beekbergen, Gelderland","Netherlands","atlant.nl","https://www.linkedin.com/company/atlantzorg",
,"Atlant","Atlant is één van de grotere werkgevers op het gebied van verpleging en verzorging in de regio Apeldoorn en Beekbergen. Er werken ruim 1100 medewerkers, waarvan 120 medewerkers een BBL opleiding volgen. Daarnaast hebben we stagiairs van verschillende opleidingen aan het werk. Elke medewerker en leerling draagt op zijn eigen plek en op zijn persoonlijke, unieke manier bij aan de goede zorg die wij onze cliënten willen bieden.

Aandacht en respect
De medewerkers van Atlant zijn deskundig en betrokken en hebben veel eigen verantwoordelijkheid. Als Atlant zijn we blij met hun inzet en erkennen we dat juist die inzet de kracht van onze organisatie is.

Daarom investeren we veel in de onderlinge samenwerking en opleidingen. Er is aandacht voor elkaar. Ruimte geven en waardering uitspreken horen daarbij. Medewerkers hebben recht op een werksfeer waarin zij zich ten volle kunnen ontplooien. Dat vraagt om een lerende organisatie. Lerend in de zin van: er mogen ook fouten worden gemaakt. Je wordt als medewerker niet voortdurend geconfronteerd met je eventuele tekortkomingen. Er wordt juist gebruik gemaakt van je sterke kanten.

Film Atlant
Kijk de film over de geschiedenis van Atlant via: https://www.atlant.nl/over-atlant/film/","Hospitals and Health Care","1,001-5,000 employees","Non Profit","Beekbergen, Gelderland","Netherlands","atlant.nl","https://www.linkedin.com/company/atlant-zorggroep",
,"Onderwijs010","Rotterdam is dé onderwijsstad van Nederland; dé stad waar je onderwijs wilt krijgen en wilt geven. Rotterdam is een jonge stad. Het vele talent van onze jonge Rotterdammers is een geweldige kans voor de stad een brengt tegelijkertijd de verplichting met zich mee om al die jonge Rotterdammers in staat te stellen hun talent zo goed mogelijk te ontwikkelen. 

Rotterdam gelooft in de kracht van goed onderwijs. Voor kinderen en jongeren zelf, voor onze samenleving en voor de stad! Goed onderwijs daagt uit, vormt, brengt talent tot ontwikkeling en maakt jongeren wendbaar en weerbaar op de arbeidsmarkt. Onderwijs in Rotterdam draagt bij aan de ontwikkeling van kinderen en jongeren tot tolerante, weerbare, kritische en democratische burgers. Rotterdam wil voor alle kinderen een vliegende start bieden. Ieder kind verdient de best mogelijke opleiding ongeacht intelligentie, herkomst, opleidingsniveau van ouders of wijken waarin het opgroeit.","Education Management","501-1,000 employees","Government Agency","Rotterdam , Zuid-Holland","Netherlands","onderwijs010.nl","https://www.linkedin.com/company/onderwijs010",
,"Arts en Zorg","Arts en Zorg is an innovative organisation of integrated primary healthcare centers where general practitioners, physiotherapists, pharmacists and psychological healthcare providers work closely together. Since 2005 we provide innovative, customer-friendly and quality care to our patients. We work from healthcare centers throughout the Netherlands. Our sister-organisation, GezondheidsZorg Asielzoekers (GZA) provides good healthcare for all asylum seekers in the Netherlands. We focus on language and cultural differences, the asylum procedure, living situation and healthcare needs of asylum seekers.","Hospitals and Health Care","501-1,000 employees","Privately Held","Utrecht","Netherlands","artsenzorg.nl","https://www.linkedin.com/company/arts-en-zorg",
,"Basalt","Basalt is met 11 locaties hét expertisecentrum voor revalidatiezorg in de regio Zuid-Holland Noord. Wij zijn er voor diegenen die te maken hebben met de gevolgen van een ongeval, ziekte of aandoening. Bij Basalt leren we kinderen, jongeren en volwassenen met de nieuwe situatie omgaan, in kracht te groeien en zo zelfstandig mogelijk te leven. Jaarlijks staan wij met 1300 medewerkers klaar voor zo'n 12.000 patienten.","Hospitals and Health Care","1,001-5,000 employees","Non Profit","Den Haag, Zuid-Holland","Netherlands","basaltrevalidatie.nl","https://www.linkedin.com/company/basaltrevalidatie",
,"Zorg & ICT","Zorg & ICT is hét startpunt voor digitaal gedreven zorg. De beurs is het jaarlijkse hoogtepunt voor actuele informatie, zichtbare innovatie, inspiratie en is de uitgelezen gelegenheid om kennis uit te wisselen en te netwerken met vakgenoten. Een bezoek aan de beurs is interessant voor directie en management, zorgprofessionals en ICT´ers die werkzaam zijn bij een zorginstelling.

Wij zijn hét podium voor leveranciers die de zorg willen verbeteren door middel van relevante ICT-oplossingen in elke fase van de patiënt journey, voor en achter de schermen.","Hospitals and Health Care","201-500 employees","Privately Held","Utrecht, Utrecht","Netherlands","zorg-en-ict.nl","https://www.linkedin.com/company/zorg-en-ict",
,"Radboud Faculty of Science","The Faculty of Science of Radboud University has taken a leading position worldwide. The profile of the faculty is characterised by a well-chosen combination of study programmes and closely related science research domains. 

Research
In research, the Faculty of Science has a worldwide leading position in various topics. In the past decade, we have been awarded with 3 ERC Synergy Grants, 16 ERC Advanced Grants, 6 Spinoza grants as well as 2 NWO Gravity programmes. The number of publications in top periodicals and their impact have been increasing steadily, as well as the number of researchers.The excellence of our study programmes is reflected in the high ranking of these programmes.

However, excellence in itself is not enough. We want to make a broad, positive impact on society. We aim to do so by maintaining the connections between education, science and society. These connections are crucially important in meeting society’s growing need to contribute to solving major issues in cooperation with companies, governments and civil society organisations. We create this collaboration by establishing relationships with external partners, and by engaging them actively in our research and education agenda. 

Education
Our institutes are directly involved with the education in our  Bachelor’s and Master’s programmes: Biology, Chemistry, Computing Science, Molecular Life Sciences, Mathematics, Physics and Astronomy, and Science. Our students work side by side with many top scientists and make use of our state-of-the-art facilities.","Higher Education","1,001-5,000 employees","Educational","Nijmegen, Gelderland","Netherlands","ru.nl","https://www.linkedin.com/company/radboudscience",
,"SBOH","Wij zijn werkgever van ruim 3.500 aios, financier van 12 opleidingen en strategisch partner in het zorg- en onderwijsveld. Onze missie: samen zorgen voor nieuwe generaties van voldoende en goed opgeleide zorgprofessionals. Wij nemen arbeids- en financieringszaken uit handen door het werkgeverschap (SBOH) en het opleiderschap (opleidingsinstituten en -instellingen) van elkaar te scheiden. Zo kunnen aios, opleiders en opleidingsinstituten zich volledig focussen op de opleiding en leveren wij een bijdrage aan de kwaliteit van zorg in Nederland. Want iedereen komt in zijn leven een zorgprofessional tegen die via het SBOH-model is opgeleid.","Hospitals and Health Care","1,001-5,000 employees","Non Profit","UTRECHT","Netherlands","sboh.nl","https://www.linkedin.com/company/stichtingsboh",
,"Universiteit van Amsterdam - Faculteit der Rechtsgeleerdheid","At the Amsterdam Law School, we take a committed and open-minded look at the role and place of law in a (international) society that is constantly changing. With over 5,000 students and 600 staff, we are one of the larger law faculties in the Netherlands. We train lawyers who use the law effectively with the aim of actually contributing to solutions. Through new learning and working methods such as experiential learning and activating learning, students come into contact with legal practice at an early stage. Our innovative research also responds to social developments. In this way, we are always in touch with society. 

Via our LinkedIn page we keep you informed of interesting developments in your field and it makes it easy for you to stay in touch with peers. We share interviews and background articles about groundbreaking research, educational innovation, social issues and career opportunities.","Higher Education","501-1,000 employees","Educational","Amsterdam, Noord-Holland","Netherlands","uva.nl","https://www.linkedin.com/company/uva-fdr",
,"MBO College Hilversum","MBO College Hilversum is onderdeel van het ROC van Amsterdam. MBO College Hilversum is een veelzijdig MBO College met meer dan honderd vakopleidingen onder één dak. Wij werken aan ambitieus, uitdagend en vernieuwend onderwijs. Met vakkundige docenten uit het werkveld en goede individuele studiebegeleiding halen wij het beste uit de student. Vakmanschap, sfeer en aandacht voor de studenten staan centraal. Het vakmanschap waar onze studenten voor worden opgeleid is overal binnen de school zichtbaar en voelbaar. Op MBO College Hilversum zitten ruim vijfduizend studenten. Wij werken er samen aan dat al onze studenten en medewerkers met trots en plezier naar school komen.","Education Administration Programs","201-500 employees","Educational","Hilversum, Noord-Holland","Netherlands","mbocollegehilversum.nl","https://www.linkedin.com/company/mbocollegehilversum",
,"CJG Rijnmond","Het Centrum voor Jeugd en Gezin Rijnmond helpt meer dan 250.000 kinderen van 0 tot 18 jaar in misschien wel de belangrijkste fase van hun leven: bij het opgroeien. Tegelijk helpen we hun ouders en opvoeders bij een belangrijke taak die niet altijd even makkelijk is: bij het opvoeden. Gezonde, veilige en prettige kinderjaren voor alle kinderen in Rotterdam-Rijnmond. Daar maken we ons elke dag sterk voor.","Hospitals and Health Care","501-1,000 employees","Non Profit","Rotterdam, Zuid Holland","Netherlands","cjgrijnmond.nl","https://www.linkedin.com/company/cjgrijnmond",
